ID,日期,开盘价,收盘价,是否缺失数据，1是0否,周一,周二,周三,周四,周五,周六,周日
4947,2016/05/16,267.95,269.35,0,1,0,0,0,0,0,0
4948,2016/05/17,269.34,267.89,0,0,1,0,0,0,0,0
4949,2016/05/18,268.00,267.93,0,0,0,1,0,0,0,0
4950,2016/05/19,268.30,264.50,0,0,0,0,1,0,0,0
4951,2016/05/20,264.00,264.51,0,0,0,0,0,1,0,0
4952,2016/05/21,264.51,264.51,1,0,0,0,0,0,1,0
4953,2016/05/22,264.51,264.51,1,0,0,0,0,0,0,1
4954,2016/05/23,265.88,264.11,0,1,0,0,0,0,0,0
4955,2016/05/24,263.01,262.45,0,0,1,0,0,0,0,0
4956,2016/05/25,262.45,258.45,0,0,0,1,0,0,0,0
4957,2016/05/26,259.00,259.85,0,0,0,0,1,0,0,0
4958,2016/05/27,259.50,258.03,0,0,0,0,0,1,0,0
4959,2016/05/28,258.03,258.03,1,0,0,0,0,0,1,0
4960,2016/05/29,258.03,258.03,1,0,0,0,0,0,0,1
4961,2016/05/30,258.88,255.30,0,1,0,0,0,0,0,0
4962,2016/05/31,256.79,256.90,0,0,1,0,0,0,0,0
4963,2016/06/01,257.48,258.30,0,0,0,1,0,0,0,0
4964,2016/06/02,258.25,257.98,0,0,0,0,1,0,0,0
4965,2016/06/03,258.85,257.40,0,0,0,0,0,1,0,0
4966,2016/06/04,257.40,257.40,1,0,0,0,0,0,1,0
4967,2016/06/05,257.40,257.40,1,0,0,0,0,0,0,1
4968,2016/06/06,257.39,262.49,0,1,0,0,0,0,0,0
4969,2016/06/07,263.00,262.90,0,0,1,0,0,0,0,0
4970,2016/06/08,262.95,265.10,0,0,0,1,0,0,0,0
4971,2016/06/09,265.10,265.10,1,0,0,0,1,0,0,0
4972,2016/06/10,265.10,265.10,1,0,0,0,0,1,0,0
4973,2016/06/11,265.10,265.10,1,0,0,0,0,0,1,0
4974,2016/06/12,265.10,265.10,1,0,0,0,0,0,0,1
4975,2016/06/13,265.10,271.75,0,1,0,0,0,0,0,0
4976,2016/06/14,271.75,271.50,0,0,1,0,0,0,0,0
4977,2016/06/15,271.50,272.78,0,0,0,1,0,0,0,0
4978,2016/06/16,272.70,277.66,0,0,0,0,1,0,0,0
4979,2016/06/17,276.01,272.70,0,0,0,0,0,1,0,0
4980,2016/06/18,272.70,272.70,1,0,0,0,0,0,1,0
4981,2016/06/19,272.70,272.70,1,0,0,0,0,0,0,1
4982,2016/06/20,273.99,272.00,0,1,0,0,0,0,0,0
4983,2016/06/21,272.00,271.64,0,0,1,0,0,0,0,0
4984,2016/06/22,269.00,268.56,0,0,0,1,0,0,0,0
4985,2016/06/23,267.01,268.90,0,0,0,0,1,0,0,0
4986,2016/06/24,268.20,281.44,0,0,0,0,0,1,0,0
4987,2016/06/25,281.44,281.44,1,0,0,0,0,0,1,0
4988,2016/06/26,281.44,281.44,1,0,0,0,0,0,0,1
4989,2016/06/27,281.45,282.84,0,1,0,0,0,0,0,0
4990,2016/06/28,284.00,281.67,0,0,1,0,0,0,0,0
4991,2016/06/29,281.67,283.00,0,0,0,1,0,0,0,0
4992,2016/06/30,282.99,281.50,0,0,0,0,1,0,0,0
4993,2016/07/01,282.95,285.89,0,0,0,0,0,1,0,0
4994,2016/07/02,285.89,285.89,1,0,0,0,0,0,1,0
4995,2016/07/03,285.89,285.89,1,0,0,0,0,0,0,1
4996,2016/07/04,285.00,289.87,0,1,0,0,0,0,0,0
4997,2016/07/05,300.00,288.68,0,0,1,0,0,0,0,0
4998,2016/07/06,289.99,293.82,0,0,0,1,0,0,0,0
4999,2016/07/07,295.99,294.25,0,0,0,0,1,0,0,0
5000,2016/07/08,291.09,291.63,0,0,0,0,0,1,0,0
5001,2016/07/09,291.63,291.63,1,0,0,0,0,0,1,0
5002,2016/07/10,291.63,291.63,1,0,0,0,0,0,0,1
5003,2016/07/11,292.28,293.00,0,1,0,0,0,0,0,0
5004,2016/07/12,292.01,292.40,0,0,1,0,0,0,0,0
5005,2016/07/13,292.00,289.42,0,0,0,1,0,0,0,0
5006,2016/07/14,292.00,287.40,0,0,0,0,1,0,0,0
5007,2016/07/15,286.99,287.04,0,0,0,0,0,1,0,0
5008,2016/07/16,287.04,287.04,1,0,0,0,0,0,1,0
5009,2016/07/17,287.04,287.04,1,0,0,0,0,0,0,1
5010,2016/07/18,287.99,286.29,0,1,0,0,0,0,0,0
5011,2016/07/19,286.00,287.02,0,0,1,0,0,0,0,0
5012,2016/07/20,288.20,285.85,0,0,0,1,0,0,0,0
5013,2016/07/21,285.16,283.34,0,0,0,0,1,0,0,0
5014,2016/07/22,283.90,285.00,0,0,0,0,0,1,0,0
5015,2016/07/23,285.00,285.00,1,0,0,0,0,0,1,0
5016,2016/07/24,285.00,285.00,1,0,0,0,0,0,0,1
5017,2016/07/25,285.80,283.27,0,1,0,0,0,0,0,0
5018,2016/07/26,284.99,283.97,0,0,1,0,0,0,0,0
5019,2016/07/27,284.00,283.63,0,0,0,1,0,0,0,0
5020,2016/07/28,283.20,287.71,0,0,0,0,1,0,0,0
5021,2016/07/29,288.88,285.83,0,0,0,0,0,1,0,0
5022,2016/07/30,285.83,285.83,1,0,0,0,0,0,1,0
5023,2016/07/31,285.83,285.83,1,0,0,0,0,0,0,1
5024,2016/08/01,286.95,288.17,0,1,0,0,0,0,0,0
5025,2016/08/02,288.99,290.10,0,0,1,0,0,0,0,0
5026,2016/08/03,290.99,291.90,0,0,0,1,0,0,0,0
5027,2016/08/04,291.89,289.05,0,0,0,0,1,0,0,0
5028,2016/08/05,290.88,292.12,0,0,0,0,0,1,0,0
5029,2016/08/06,292.12,292.12,1,0,0,0,0,0,1,0
5030,2016/08/07,292.12,292.12,1,0,0,0,0,0,0,1
5031,2016/08/08,291.99,286.42,0,1,0,0,0,0,0,0
5032,2016/08/09,286.42,289.00,0,0,1,0,0,0,0,0
5033,2016/08/10,289.00,289.59,0,0,0,1,0,0,0,0
5034,2016/08/11,289.59,287.84,0,0,0,0,1,0,0,0
5035,2016/08/12,287.98,286.80,0,0,0,0,0,1,0,0
5036,2016/08/13,286.80,286.80,1,0,0,0,0,0,1,0
5037,2016/08/14,286.80,286.80,1,0,0,0,0,0,0,1
5038,2016/08/15,287.99,287.35,0,1,0,0,0,0,0,0
5039,2016/08/16,287.99,287.98,0,0,1,0,0,0,0,0
5040,2016/08/17,289.20,286.79,0,0,0,1,0,0,0,0
5041,2016/08/18,287.20,288.87,0,0,0,0,1,0,0,0
5042,2016/08/19,288.30,288.20,0,0,0,0,0,1,0,0
5043,2016/08/20,288.20,288.20,1,0,0,0,0,0,1,0
5044,2016/08/21,288.20,288.20,1,0,0,0,0,0,0,1
5045,2016/08/22,287.70,286.35,0,1,0,0,0,0,0,0
5046,2016/08/23,286.95,286.82,0,0,1,0,0,0,0,0
5047,2016/08/24,287.90,286.70,0,0,0,1,0,0,0,0
5048,2016/08/25,287.29,284.89,0,0,0,0,1,0,0,0
5049,2016/08/26,284.20,284.89,0,0,0,0,0,1,0,0
5050,2016/08/27,284.89,284.89,1,0,0,0,0,0,1,0
5051,2016/08/28,284.89,284.89,1,0,0,0,0,0,0,1
5052,2016/08/29,285.20,283.50,0,1,0,0,0,0,0,0
5053,2016/08/30,283.90,283.99,0,0,1,0,0,0,0,0
5054,2016/08/31,284.99,283.19,0,0,0,1,0,0,0,0
5055,2016/09/01,282.52,281.49,0,0,0,0,1,0,0,0
5056,2016/09/02,281.45,282.46,0,0,0,0,0,1,0,0
5057,2016/09/03,282.46,282.46,1,0,0,0,0,0,1,0
5058,2016/09/04,282.46,282.46,1,0,0,0,0,0,0,1
5059,2016/09/05,284.54,285.33,0,1,0,0,0,0,0,0
5060,2016/09/06,286.25,286.30,0,0,1,0,0,0,0,0
5061,2016/09/07,286.30,289.37,0,0,0,1,0,0,0,0
5062,2016/09/08,289.48,289.20,0,0,0,0,1,0,0,0
5063,2016/09/09,289.69,287.70,0,0,0,0,0,1,0,0
5064,2016/09/10,287.70,287.70,1,0,0,0,0,0,1,0
5065,2016/09/11,287.70,287.70,1,0,0,0,0,0,0,1
5066,2016/09/12,288.58,286.39,0,1,0,0,0,0,0,0
5067,2016/09/13,285.55,286.15,0,0,1,0,0,0,0,0
5068,2016/09/14,285.99,284.95,0,0,0,1,0,0,0,0
5069,2016/09/15,284.95,284.95,1,0,0,0,1,0,0,0
5070,2016/09/16,284.95,284.95,1,0,0,0,0,1,0,0
5071,2016/09/17,284.95,284.95,1,0,0,0,0,0,1,0
5072,2016/09/18,284.95,284.95,1,0,0,0,0,0,0,1
5073,2016/09/19,285.10,283.80,0,1,0,0,0,0,0,0
5074,2016/09/20,283.41,283.50,0,0,1,0,0,0,0,0
5075,2016/09/21,284.49,284.40,0,0,0,1,0,0,0,0
5076,2016/09/22,285.20,286.85,0,0,0,0,1,0,0,0
5077,2016/09/23,286.85,286.80,0,0,0,0,0,1,0,0
5078,2016/09/24,286.80,286.80,1,0,0,0,0,0,1,0
5079,2016/09/25,286.80,286.80,1,0,0,0,0,0,0,1
5080,2016/09/26,287.97,287.12,0,1,0,0,0,0,0,0
5081,2016/09/27,287.30,287.49,0,0,1,0,0,0,0,0
5082,2016/09/28,287.65,284.91,0,0,0,1,0,0,0,0
5083,2016/09/29,284.65,284.54,0,0,0,0,1,0,0,0
5084,2016/09/30,284.99,284.95,0,0,0,0,0,1,0,0
5085,2016/10/01,284.95,284.95,1,0,0,0,0,0,1,0
5086,2016/10/02,284.95,284.95,1,0,0,0,0,0,0,1
5087,2016/10/03,284.95,284.95,1,1,0,0,0,0,0,0
5088,2016/10/04,284.95,284.95,1,0,1,0,0,0,0,0
5089,2016/10/05,284.95,284.95,1,0,0,1,0,0,0,0
5090,2016/10/06,284.95,284.95,1,0,0,0,1,0,0,0
5091,2016/10/07,284.95,284.95,1,0,0,0,0,1,0,0
5092,2016/10/08,284.95,284.95,1,0,0,0,0,0,1,0
5093,2016/10/09,284.95,284.95,1,0,0,0,0,0,0,1
5094,2016/10/10,284.95,273.32,0,1,0,0,0,0,0,0
5095,2016/10/11,273.12,273.35,0,0,1,0,0,0,0,0
5096,2016/10/12,273.10,272.65,0,0,0,1,0,0,0,0
5097,2016/10/13,273.10,273.21,0,0,0,0,1,0,0,0
5098,2016/10/14,272.83,272.80,0,0,0,0,0,1,0,0
5099,2016/10/15,272.80,272.80,1,0,0,0,0,0,1,0
5100,2016/10/16,272.80,272.80,1,0,0,0,0,0,0,1
5101,2016/10/17,272.55,273.06,0,1,0,0,0,0,0,0
5102,2016/10/18,272.10,274.97,0,0,1,0,0,0,0,0
5103,2016/10/19,274.97,274.61,0,0,0,1,0,0,0,0
5104,2016/10/20,276.98,276.00,0,0,0,0,1,0,0,0
5105,2016/10/21,276.60,275.54,0,0,0,0,0,1,0,0
5106,2016/10/22,275.54,275.54,1,0,0,0,0,0,1,0
5107,2016/10/23,275.54,275.54,1,0,0,0,0,0,0,1
5108,2016/10/24,276.55,276.89,0,1,0,0,0,0,0,0
5109,2016/10/25,276.52,277.31,0,0,1,0,0,0,0,0
5110,2016/10/26,277.33,278.77,0,0,0,1,0,0,0,0
5111,2016/10/27,277.99,277.68,0,0,0,0,1,0,0,0
5112,2016/10/28,278.50,277.55,0,0,0,0,0,1,0,0
5113,2016/10/29,277.55,277.55,1,0,0,0,0,0,1,0
5114,2016/10/30,277.55,277.55,1,0,0,0,0,0,0,1
5115,2016/10/31,277.78,278.93,0,1,0,0,0,0,0,0
5116,2016/11/01,279.40,280.11,0,0,1,0,0,0,0,0
5117,2016/11/02,281.99,282.57,0,0,0,1,0,0,0,0
5118,2016/11/03,283.49,283.73,0,0,0,0,1,0,0,0
5119,2016/11/04,281.50,282.94,0,0,0,0,0,1,0,0
5120,2016/11/05,282.94,282.94,1,0,0,0,0,0,1,0
5121,2016/11/06,282.94,282.94,1,0,0,0,0,0,0,1
5122,2016/11/07,283.00,281.38,0,1,0,0,0,0,0,0
5123,2016/11/08,281.30,280.70,0,0,1,0,0,0,0,0
5124,2016/11/09,283.97,288.38,0,0,0,1,0,0,0,0
5125,2016/11/10,288.30,282.60,0,0,0,0,1,0,0,0
5126,2016/11/11,282.50,278.47,0,0,0,0,0,1,0,0
5127,2016/11/12,278.47,278.47,1,0,0,0,0,0,1,0
5128,2016/11/13,278.47,278.47,1,0,0,0,0,0,0,1
5129,2016/11/14,278.35,271.99,0,1,0,0,0,0,0,0
5130,2016/11/15,272.75,273.69,0,0,1,0,0,0,0,0
5131,2016/11/16,273.69,273.26,0,0,0,1,0,0,0,0
5132,2016/11/17,273.00,273.45,0,0,0,0,1,0,0,0
5133,2016/11/18,273.80,270.70,0,0,0,0,0,1,0,0
5134,2016/11/19,270.70,270.70,1,0,0,0,0,0,1,0
5135,2016/11/20,270.70,270.70,1,0,0,0,0,0,0,1
5136,2016/11/21,271.85,272.80,0,1,0,0,0,0,0,0
5137,2016/11/22,273.80,272.41,0,0,1,0,0,0,0,0
5138,2016/11/23,273.70,273.00,0,0,0,1,0,0,0,0
5139,2016/11/24,272.55,270.40,0,0,0,0,1,0,0,0
5140,2016/11/25,270.99,269.36,0,0,0,0,0,1,0,0
5141,2016/11/26,269.36,269.36,1,0,0,0,0,0,1,0
5142,2016/11/27,269.36,269.36,1,0,0,0,0,0,0,1
5143,2016/11/28,269.99,270.59,0,1,0,0,0,0,0,0
5144,2016/11/29,270.68,268.69,0,0,1,0,0,0,0,0
5145,2016/11/30,268.61,267.91,0,0,0,1,0,0,0,0
5146,2016/12/01,267.50,265.54,0,0,0,0,1,0,0,0
5147,2016/12/02,265.39,265.34,0,0,0,0,0,1,0,0
5148,2016/12/03,265.34,265.34,1,0,0,0,0,0,1,0
5149,2016/12/04,265.34,265.34,1,0,0,0,0,0,0,1
5150,2016/12/05,265.10,265.00,0,1,0,0,0,0,0,0
5151,2016/12/06,265.00,264.69,0,0,1,0,0,0,0,0
5152,2016/12/07,265.00,265.45,0,0,0,1,0,0,0,0
5153,2016/12/08,265.00,268.49,0,0,0,0,1,0,0,0
5154,2016/12/09,268.30,266.49,0,0,0,0,0,1,0,0
5155,2016/12/10,266.49,266.49,1,0,0,0,0,0,1,0
5156,2016/12/11,266.49,266.49,1,0,0,0,0,0,0,1
5157,2016/12/12,265.26,265.00,0,1,0,0,0,0,0,0
5158,2016/12/13,264.55,265.34,0,0,1,0,0,0,0,0
5159,2016/12/14,265.00,265.93,0,0,0,1,0,0,0,0
5160,2016/12/15,265.93,263.00,0,0,0,0,1,0,0,0
5161,2016/12/16,262.60,262.11,0,0,0,0,0,1,0,0
5162,2016/12/17,262.11,262.11,1,0,0,0,0,0,1,0
5163,2016/12/18,262.11,262.11,1,0,0,0,0,0,0,1
5164,2016/12/19,262.45,262.76,0,1,0,0,0,0,0,0
5165,2016/12/20,262.88,262.06,0,0,1,0,0,0,0,0
5166,2016/12/21,262.40,260.97,0,0,0,1,0,0,0,0
5167,2016/12/22,261.18,260.00,0,0,0,0,1,0,0,0
5168,2016/12/23,258.95,260.07,0,0,0,0,0,1,0,0
5169,2016/12/24,260.07,260.07,1,0,0,0,0,0,1,0
5170,2016/12/25,260.07,260.07,1,0,0,0,0,0,0,1
5171,2016/12/26,260.00,261.40,0,1,0,0,0,0,0,0
5172,2016/12/27,261.40,261.67,0,0,1,0,0,0,0,0
5173,2016/12/28,262.50,261.91,0,0,0,1,0,0,0,0
5174,2016/12/29,261.60,262.99,0,0,0,0,1,0,0,0
5175,2016/12/30,262.84,263.90,0,0,0,0,0,1,0,0
5176,2016/12/31,263.90,263.90,1,0,0,0,0,0,1,0
5177,2017/01/01,263.90,263.90,1,0,0,0,0,0,0,1
5178,2017/01/02,263.90,263.90,1,1,0,0,0,0,0,0
5179,2017/01/03,264.04,263.65,0,0,1,0,0,0,0,0
5180,2017/01/04,263.99,264.87,0,0,0,1,0,0,0,0
5181,2017/01/05,265.98,264.73,0,0,0,0,1,0,0,0
5182,2017/01/06,264.90,265.29,0,0,0,0,0,1,0,0
5183,2017/01/07,265.29,265.29,1,0,0,0,0,0,1,0
5184,2017/01/08,265.29,265.29,1,0,0,0,0,0,0,1
5185,2017/01/09,265.06,265.89,0,1,0,0,0,0,0,0
5186,2017/01/10,265.89,268.11,0,0,1,0,0,0,0,0
5187,2017/01/11,268.88,269.09,0,0,0,1,0,0,0,0
5188,2017/01/12,269.00,269.33,0,0,0,0,1,0,0,0
5189,2017/01/13,270.60,268.79,0,0,0,0,0,1,0,0
5190,2017/01/14,268.79,268.79,1,0,0,0,0,0,1,0
5191,2017/01/15,268.79,268.79,1,0,0,0,0,0,0,1
5192,2017/01/16,269.00,270.50,0,1,0,0,0,0,0,0
5193,2017/01/17,270.98,272.18,0,0,1,0,0,0,0,0
5194,2017/01/18,273.00,271.03,0,0,0,1,0,0,0,0
5195,2017/01/19,273.00,268.03,0,0,0,0,1,0,0,0
5196,2017/01/20,268.99,269.05,0,0,0,0,0,1,0,0
5197,2017/01/21,269.05,269.05,1,0,0,0,0,0,1,0
5198,2017/01/22,269.05,269.05,1,0,0,0,0,0,0,1
5199,2017/01/23,269.33,270.28,0,1,0,0,0,0,0,0
5200,2017/01/24,270.48,269.85,0,0,1,0,0,0,0,0
5201,2017/01/25,270.49,268.07,0,0,0,1,0,0,0,0
5202,2017/01/26,268.99,266.25,0,0,0,0,1,0,0,0
5203,2017/01/27,266.25,266.25,1,0,0,0,0,1,0,0
5204,2017/01/28,266.25,266.25,1,0,0,0,0,0,1,0
5205,2017/01/29,266.25,266.25,1,0,0,0,0,0,0,1
5206,2017/01/30,266.25,266.25,1,1,0,0,0,0,0,0
5207,2017/01/31,266.25,266.25,1,0,1,0,0,0,0,0
5208,2017/02/01,266.25,266.25,1,0,0,1,0,0,0,0
5209,2017/02/02,266.25,266.25,1,0,0,0,1,0,0,0
5210,2017/02/03,266.25,269.30,0,0,0,0,0,1,0,0
5211,2017/02/04,269.30,269.30,1,0,0,0,0,0,1,0
5212,2017/02/05,269.30,269.30,1,0,0,0,0,0,0,1
5213,2017/02/06,268.01,271.79,0,1,0,0,0,0,0,0
5214,2017/02/07,272.20,274.16,0,0,1,0,0,0,0,0
5215,2017/02/08,274.20,274.35,0,0,0,1,0,0,0,0
5216,2017/02/09,275.97,276.31,0,0,0,0,1,0,0,0
5217,2017/02/10,276.20,272.83,0,0,0,0,0,1,0,0
5218,2017/02/11,272.83,272.83,1,0,0,0,0,0,1,0
5219,2017/02/12,272.83,272.83,1,0,0,0,0,0,0,1
5220,2017/02/13,273.97,274.64,0,1,0,0,0,0,0,0
5221,2017/02/14,274.98,274.06,0,0,1,0,0,0,0,0
5222,2017/02/15,274.49,273.40,0,0,0,1,0,0,0,0
5223,2017/02/16,273.99,274.93,0,0,0,0,1,0,0,0
5224,2017/02/17,275.50,275.75,0,0,0,0,0,1,0,0
5225,2017/02/18,275.75,275.75,1,0,0,0,0,0,1,0
5226,2017/02/19,275.75,275.75,1,0,0,0,0,0,0,1
5227,2017/02/20,275.75,275.50,0,1,0,0,0,0,0,0
5228,2017/02/21,276.49,275.55,0,0,1,0,0,0,0,0
5229,2017/02/22,274.86,275.60,0,0,0,1,0,0,0,0
5230,2017/02/23,276.48,276.20,0,0,0,0,1,0,0,0
5231,2017/02/24,276.59,279.63,0,0,0,0,0,1,0,0
5232,2017/02/25,279.63,279.63,1,0,0,0,0,0,1,0
5233,2017/02/26,279.63,279.63,1,0,0,0,0,0,0,1
5234,2017/02/27,281.20,280.60,0,1,0,0,0,0,0,0
5235,2017/02/28,280.40,281.83,0,0,1,0,0,0,0,0
5236,2017/03/01,280.00,278.00,0,0,0,1,0,0,0,0
5237,2017/03/02,278.00,278.35,0,0,0,0,1,0,0,0
5238,2017/03/03,278.49,276.23,0,0,0,0,0,1,0,0
5239,2017/03/04,276.23,276.23,1,0,0,0,0,0,1,0
5240,2017/03/05,276.23,276.23,1,0,0,0,0,0,0,1
5241,2017/03/06,275.50,276.54,0,1,0,0,0,0,0,0
5242,2017/03/07,276.50,275.37,0,0,1,0,0,0,0,0
5243,2017/03/08,275.90,273.79,0,0,0,1,0,0,0,0
5244,2017/03/09,274.60,272.22,0,0,0,0,1,0,0,0
5245,2017/03/10,272.69,270.41,0,0,0,0,0,1,0,0
5246,2017/03/11,270.41,270.41,1,0,0,0,0,0,1,0
5247,2017/03/12,270.41,270.41,1,0,0,0,0,0,0,1
5248,2017/03/13,271.78,272.90,0,1,0,0,0,0,0,0
5249,2017/03/14,271.00,271.30,0,0,1,0,0,0,0,0
5250,2017/03/15,272.00,271.51,0,0,0,1,0,0,0,0
5251,2017/03/16,271.40,275.89,0,0,0,0,1,0,0,0
5252,2017/03/17,275.02,275.62,0,0,0,0,0,1,0,0
5253,2017/03/18,275.62,275.62,1,0,0,0,0,0,1,0
5254,2017/03/19,275.62,275.62,1,0,0,0,0,0,0,1
5255,2017/03/20,275.62,277.07,0,1,0,0,0,0,0,0
5256,2017/03/21,276.70,275.75,0,0,1,0,0,0,0,0
5257,2017/03/22,276.20,278.20,0,0,0,1,0,0,0,0
5258,2017/03/23,278.20,278.21,0,0,0,0,1,0,0,0
5259,2017/03/24,278.40,277.88,0,0,0,0,0,1,0,0
5260,2017/03/25,277.88,277.88,1,0,0,0,0,0,1,0
5261,2017/03/26,277.88,277.88,1,0,0,0,0,0,0,1
5262,2017/03/27,278.35,280.53,0,1,0,0,0,0,0,0
5263,2017/03/28,280.50,280.23,0,0,1,0,0,0,0,0
5264,2017/03/29,280.50,279.74,0,0,0,1,0,0,0,0
5265,2017/03/30,279.52,279.60,0,0,0,0,1,0,0,0
5266,2017/03/31,278.48,277.81,0,0,0,0,0,1,0,0
5267,2017/04/01,277.81,277.81,1,0,0,0,0,0,1,0
5268,2017/04/02,277.81,277.81,1,0,0,0,0,0,0,1
5269,2017/04/03,277.81,277.81,1,1,0,0,0,0,0,0
5270,2017/04/04,277.81,277.81,1,0,1,0,0,0,0,0
5271,2017/04/05,277.81,280.63,0,0,0,1,0,0,0,0
5272,2017/04/06,280.49,280.21,0,0,0,0,1,0,0,0
5273,2017/04/07,280.35,282.93,0,0,0,0,0,1,0,0
5274,2017/04/08,282.93,282.93,1,0,0,0,0,0,1,0
5275,2017/04/09,282.93,282.93,1,0,0,0,0,0,0,1
5276,2017/04/10,282.90,281.39,0,1,0,0,0,0,0,0
5277,2017/04/11,281.39,281.84,0,0,1,0,0,0,0,0
5278,2017/04/12,282.49,284.41,0,0,0,1,0,0,0,0
5279,2017/04/13,285.58,286.69,0,0,0,0,1,0,0,0
5280,2017/04/14,286.99,286.60,0,0,0,0,0,1,0,0
5281,2017/04/15,286.60,286.60,1,0,0,0,0,0,1,0
5282,2017/04/16,286.60,286.60,1,0,0,0,0,0,0,1
5283,2017/04/17,287.45,286.90,0,1,0,0,0,0,0,0
5284,2017/04/18,289.99,286.13,0,0,1,0,0,0,0,0
5285,2017/04/19,285.80,285.75,0,0,0,1,0,0,0,0
5286,2017/04/20,285.99,285.49,0,0,0,0,1,0,0,0
5287,2017/04/21,285.00,285.36,0,0,0,0,0,1,0,0
5288,2017/04/22,285.36,285.36,1,0,0,0,0,0,1,0
5289,2017/04/23,285.36,285.36,1,0,0,0,0,0,0,1
5290,2017/04/24,286.00,283.57,0,1,0,0,0,0,0,0
5291,2017/04/25,283.60,283.30,0,0,1,0,0,0,0,0
5292,2017/04/26,289.00,282.05,0,0,0,1,0,0,0,0
5293,2017/04/27,282.00,282.59,0,0,0,0,1,0,0,0
5294,2017/04/28,283.80,283.45,0,0,0,0,0,1,0,0
5295,2017/04/29,283.45,283.45,1,0,0,0,0,0,1,0
5296,2017/04/30,283.45,283.45,1,0,0,0,0,0,0,1
5297,2017/05/01,283.45,283.45,1,1,0,0,0,0,0,0
5298,2017/05/02,281.99,280.94,0,0,1,0,0,0,0,0
5299,2017/05/03,281.60,280.37,0,0,0,1,0,0,0,0
5300,2017/05/04,289.99,276.19,0,0,0,0,1,0,0,0
5301,2017/05/05,278.00,275.87,0,0,0,0,0,1,0,0
5302,2017/05/06,275.87,275.87,1,0,0,0,0,0,1,0
5303,2017/05/07,275.87,275.87,1,0,0,0,0,0,0,1
5304,2017/05/08,280.50,275.50,0,1,0,0,0,0,0,0
5305,2017/05/09,276.88,275.20,0,0,1,0,0,0,0,0
5306,2017/05/10,275.24,273.89,0,0,0,1,0,0,0,0
5307,2017/05/11,274.88,274.26,0,0,0,0,1,0,0,0
5308,2017/05/12,274.68,275.51,0,0,0,0,0,1,0,0
5309,2017/05/13,275.51,275.51,1,0,0,0,0,0,1,0
5310,2017/05/14,275.51,275.51,1,0,0,0,0,0,0,1
5311,2017/05/15,275.39,276.29,0,1,0,0,0,0,0,0
5312,2017/05/16,276.99,276.70,0,0,1,0,0,0,0,0
5313,2017/05/17,277.49,277.61,0,0,0,1,0,0,0,0
5314,2017/05/18,280.00,279.82,0,0,0,0,1,0,0,0
5315,2017/05/19,298.00,279.26,0,0,0,0,0,1,0,0
5316,2017/05/20,279.26,279.26,1,0,0,0,0,0,1,0
5317,2017/05/21,279.26,279.26,1,0,0,0,0,0,0,1
5318,2017/05/22,280.68,280.00,0,1,0,0,0,0,0,0
5319,2017/05/23,280.00,281.40,0,0,1,0,0,0,0,0
5320,2017/05/24,281.40,278.50,0,0,0,1,0,0,0,0
5321,2017/05/25,279.75,279.75,0,0,0,0,1,0,0,0
5322,2017/05/26,280.99,280.35,0,0,0,0,0,1,0,0
5323,2017/05/27,280.35,280.35,1,0,0,0,0,0,1,0
5324,2017/05/28,280.35,280.35,1,0,0,0,0,0,0,1
5325,2017/05/29,280.35,280.35,1,1,0,0,0,0,0,0
5326,2017/05/30,280.35,280.35,1,0,1,0,0,0,0,0
5327,2017/05/31,280.35,279.00,0,0,0,1,0,0,0,0
5328,2017/06/01,279.70,278.99,0,0,0,0,1,0,0,0
5329,2017/06/02,279.59,278.16,0,0,0,0,0,1,0,0
5330,2017/06/03,278.16,278.16,1,0,0,0,0,0,1,0
5331,2017/06/04,278.16,278.16,1,0,0,0,0,0,0,1
5332,2017/06/05,276.80,281.87,0,1,0,0,0,0,0,0
5333,2017/06/06,278.00,283.20,0,0,1,0,0,0,0,0
5334,2017/06/07,285.00,283.75,0,0,0,1,0,0,0,0
5335,2017/06/08,283.75,282.70,0,0,0,0,1,0,0,0
5336,2017/06/09,283.19,279.72,0,0,0,0,0,1,0,0
5337,2017/06/10,279.72,279.72,1,0,0,0,0,0,1,0
5338,2017/06/11,279.72,279.72,1,0,0,0,0,0,0,1
5339,2017/06/12,280.74,278.85,0,1,0,0,0,0,0,0
5340,2017/06/13,279.75,278.35,0,0,1,0,0,0,0,0
5341,2017/06/14,279.60,279.30,0,0,0,1,0,0,0,0
5342,2017/06/15,279.35,277.47,0,0,0,0,1,0,0,0
5343,2017/06/16,277.47,276.90,0,0,0,0,0,1,0,0
5344,2017/06/17,276.90,276.90,1,0,0,0,0,0,1,0
5345,2017/06/18,276.90,276.90,1,0,0,0,0,0,0,1
5346,2017/06/19,278.00,276.25,0,1,0,0,0,0,0,0
5347,2017/06/20,277.50,276.01,0,0,1,0,0,0,0,0
5348,2017/06/21,276.50,275.79,0,0,0,1,0,0,0,0
5349,2017/06/22,276.22,277.47,0,0,0,0,1,0,0,0
5350,2017/06/23,277.47,277.78,0,0,0,0,0,1,0,0
5351,2017/06/24,277.78,277.78,1,0,0,0,0,0,1,0
5352,2017/06/25,277.78,277.78,1,0,0,0,0,0,0,1
5353,2017/06/26,278.29,277.90,0,1,0,0,0,0,0,0
5354,2017/06/27,277.00,276.56,0,0,1,0,0,0,0,0
5355,2017/06/28,275.55,275.94,0,0,0,1,0,0,0,0
5356,2017/06/29,277.08,275.03,0,0,0,0,1,0,0,0
